Participant_id,Trial,idx_epoch,id_ratings,Experiment_id,Start_time,Valence,Arousal,Dominance,Liking,Familiarity
23,15,298,23-15,39,14245632,5.0,1.0,7.06,2.01,
23,15,299,23-15,39,14245632,5.0,1.0,7.06,2.01,
23,15,300,23-15,39,14245632,5.0,1.0,7.06,2.01,
23,15,301,23-15,39,14245632,5.0,1.0,7.06,2.01,
23,16,306,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,16,307,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,16,308,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,16,309,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,16,310,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,16,311,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,16,312,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,16,313,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,16,314,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,16,315,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,16,316,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,16,317,23-16,38,15044193,4.97,1.0,6.05,1.77,
23,17,323,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,17,324,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,17,325,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,17,326,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,17,327,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,17,328,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,17,329,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,17,330,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,17,331,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,17,332,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,17,333,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,17,334,23-17,21,15851584,1.91,1.0,7.38,1.0,
23,18,339,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,18,340,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,18,341,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,18,342,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,18,343,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,18,344,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,18,345,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,18,346,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,18,347,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,18,348,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,18,349,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,18,350,23-18,29,16690886,3.72,1.06,7.15,2.96,
23,19,355,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,19,356,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,19,357,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,19,358,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,19,359,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,19,360,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,19,361,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,19,362,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,19,363,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,19,364,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,19,365,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,19,366,23-19,17,17460807,2.86,1.0,3.51,1.06,
23,20,370,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,20,371,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,20,372,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,20,373,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,20,374,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,20,375,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,20,376,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,20,377,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,20,378,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,20,379,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,20,380,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,20,381,23-20,3,18230606,7.09,4.14,7.0,6.79,
23,21,409,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,21,410,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,21,411,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,21,412,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,21,413,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,21,414,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,21,415,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,21,416,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,21,417,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,21,418,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,21,419,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,21,420,23-21,27,20183707,5.06,1.05,5.04,2.88,
23,22,426,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,22,427,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,22,428,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,22,429,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,22,430,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,22,431,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,22,432,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,22,433,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,22,434,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,22,435,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,22,436,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,22,437,23-22,36,21017588,4.92,1.0,5.28,1.86,
23,23,441,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,23,442,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,23,443,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,23,444,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,23,445,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,23,446,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,23,447,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,23,448,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,23,449,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,23,450,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,23,451,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,23,452,23-23,23,21783665,4.17,1.97,5.82,4.05,
23,24,458,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,24,459,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,24,460,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,24,461,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,24,462,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,24,463,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,24,464,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,24,465,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,24,466,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,24,467,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,24,468,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,24,469,23-24,13,22603552,8.01,5.06,7.47,8.01,
23,25,473,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,25,474,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,25,475,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,25,476,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,25,477,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,25,478,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,25,479,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,25,480,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,25,481,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,25,482,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,25,483,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,25,484,23-25,26,23393954,8.27,5.0,8.32,8.12,
23,26,489,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,26,490,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,26,491,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,26,492,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,26,493,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,26,494,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,26,495,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,26,496,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,26,497,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,26,498,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,26,499,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,26,500,23-26,12,24164523,7.0,1.91,7.04,7.0,
23,27,504,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,27,505,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,27,506,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,27,507,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,27,508,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,27,509,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,27,510,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,27,511,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,27,512,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,27,513,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,27,514,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,27,515,23-27,30,24931595,3.88,1.19,4.13,7.42,
23,28,520,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,28,521,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,28,522,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,28,523,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,28,524,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,28,525,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,28,526,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,28,527,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,28,528,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,28,529,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,28,530,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,28,531,23-28,15,25719386,7.0,1.96,7.5,7.37,
23,29,536,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,29,537,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,29,538,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,29,539,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,29,540,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,29,541,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,29,542,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,29,543,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,29,544,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,29,545,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,29,546,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,29,547,23-29,32,26502735,7.97,7.04,8.28,8.06,
23,30,551,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,30,552,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,30,553,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,30,554,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,30,555,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,30,556,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,30,557,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,30,558,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,30,559,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,30,560,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,30,561,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,30,562,23-30,4,27287456,8.21,6.97,8.27,8.42,
23,31,567,23-31,19,28063699,8.15,5.01,7.82,8.09,
23,31,568,23-31,19,28063699,8.15,5.01,7.82,8.09,
23,31,569,23-31,19,28063699,8.15,5.01,7.82,8.09,
23,31,570,23-31,19,28063699,8.15,5.01,7.82,8.09,
23,31,571,23-31,19,28063699,8.15,5.01,7.82,8.09,
23,31,572,23-31,19,28063699,8.15,5.01,7.82,8.09,
23,31,573,23-31,19,28063699,8.15,5.01,7.82,8.09,
23,31,574,23-31,19,28063699,8.15,5.01,7.82,8.09,
23,31,575,23-31,19,28063699,8.15,5.01,7.82,8.09,
23,31,576,23-31,19,28063699,8.15,5.01,7.82,8.09,
23,31,577,23-31,19,28063699,8.15,5.01,7.82,8.09,
23,32,587,23-32,11,28819936,7.0,5.0,7.46,8.1,
23,32,588,23-32,11,28819936,7.0,5.0,7.46,8.1,
23,32,592,23-32,11,28819936,7.0,5.0,7.46,8.1,
23,32,593,23-32,11,28819936,7.0,5.0,7.46,8.1,
23,33,598,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,33,599,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,33,600,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,33,601,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,33,602,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,33,603,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,33,604,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,33,605,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,33,606,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,33,607,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,33,608,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,33,609,23-33,1,29597988,7.71,6.56,7.71,7.74,
23,34,613,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,34,614,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,34,615,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,34,616,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,34,617,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,34,618,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,34,619,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,34,620,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,34,621,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,34,622,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,34,623,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,34,624,23-34,7,30372573,8.94,7.81,7.99,8.99,
23,35,629,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,35,630,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,35,631,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,35,632,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,35,633,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,35,634,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,35,635,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,35,636,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,35,637,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,35,638,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,35,639,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,35,640,23-35,2,31155532,9.0,9.0,9.0,9.0,
23,36,644,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,36,645,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,36,646,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,36,647,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,36,648,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,36,649,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,36,650,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,36,651,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,36,652,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,36,653,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,36,654,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,36,655,23-36,37,31921707,4.31,1.0,4.85,2.03,
23,37,659,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,37,660,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,37,661,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,37,662,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,37,663,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,37,664,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,37,665,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,37,666,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,37,667,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,37,668,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,37,669,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,37,670,23-37,24,32681006,6.53,2.03,6.51,7.94,
23,38,675,23-38,8,33450677,7.23,4.95,7.37,7.83,
23,38,676,23-38,8,33450677,7.23,4.95,7.37,7.83,
23,38,677,23-38,8,33450677,7.23,4.95,7.37,7.83,
23,38,678,23-38,8,33450677,7.23,4.95,7.37,7.83,
23,38,679,23-38,8,33450677,7.23,4.95,7.37,7.83,
23,38,680,23-38,8,33450677,7.23,4.95,7.37,7.83,
23,38,681,23-38,8,33450677,7.23,4.95,7.37,7.83,
23,38,683,23-38,8,33450677,7.23,4.95,7.37,7.83,
23,38,684,23-38,8,33450677,7.23,4.95,7.37,7.83,
23,38,686,23-38,8,33450677,7.23,4.95,7.37,7.83,
23,39,690,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,39,691,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,39,692,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,39,693,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,39,694,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,39,695,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,39,696,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,39,697,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,39,698,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,39,699,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,39,700,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,39,701,23-39,16,34202659,5.15,1.91,5.04,3.77,
23,40,705,23-40,34,34953569,6.72,6.35,6.79,7.91,
23,40,706,23-40,34,34953569,6.72,6.35,6.79,7.91,
23,40,707,23-40,34,34953569,6.72,6.35,6.79,7.91,
23,40,708,23-40,34,34953569,6.72,6.35,6.79,7.91,
23,40,709,23-40,34,34953569,6.72,6.35,6.79,7.91,
23,40,710,23-40,34,34953569,6.72,6.35,6.79,7.91,
23,40,711,23-40,34,34953569,6.72,6.35,6.79,7.91,
23,40,712,23-40,34,34953569,6.72,6.35,6.79,7.91,
23,40,713,23-40,34,34953569,6.72,6.35,6.79,7.91,
23,40,714,23-40,34,34953569,6.72,6.35,6.79,7.91,
23,40,715,23-40,34,34953569,6.72,6.35,6.79,7.91,
23,40,716,23-40,34,34953569,6.72,6.35,6.79,7.91,
24,1,62,24-1,19,2942276,7.03,5.05,7.08,5.0,5.0
24,1,65,24-1,19,2942276,7.03,5.05,7.08,5.0,5.0
24,1,72,24-1,19,2942276,7.03,5.05,7.08,5.0,5.0
24,2,80,24-2,17,3843296,4.08,5.99,4.97,4.03,2.0
24,2,84,24-2,17,3843296,4.08,5.99,4.97,4.03,2.0
24,2,85,24-2,17,3843296,4.08,5.99,4.97,4.03,2.0
24,2,86,24-2,17,3843296,4.08,5.99,4.97,4.03,2.0
24,3,103,24-3,23,4888772,1.0,8.06,1.97,4.14,3.0
24,3,104,24-3,23,4888772,1.0,8.06,1.97,4.14,3.0
24,3,105,24-3,23,4888772,1.0,8.06,1.97,4.14,3.0
24,3,107,24-3,23,4888772,1.0,8.06,1.97,4.14,3.0
24,3,108,24-3,23,4888772,1.0,8.06,1.97,4.14,3.0
24,3,109,24-3,23,4888772,1.0,8.06,1.97,4.14,3.0
24,3,110,24-3,23,4888772,1.0,8.06,1.97,4.14,3.0
24,4,120,24-4,20,5893417,4.03,6.08,7.08,3.0,1.0
24,4,123,24-4,20,5893417,4.03,6.08,7.08,3.0,1.0
24,4,129,24-4,20,5893417,4.03,6.08,7.08,3.0,1.0
24,4,130,24-4,20,5893417,4.03,6.08,7.08,3.0,1.0
24,5,141,24-5,22,6840282,3.03,6.06,4.03,6.91,1.0
24,5,143,24-5,22,6840282,3.03,6.06,4.03,6.91,1.0
24,5,144,24-5,22,6840282,3.03,6.06,4.03,6.91,1.0
24,5,145,24-5,22,6840282,3.03,6.06,4.03,6.91,1.0
24,5,146,24-5,22,6840282,3.03,6.06,4.03,6.91,1.0
24,5,150,24-5,22,6840282,3.03,6.06,4.03,6.91,1.0
24,6,161,24-6,27,7788618,6.08,5.03,7.1,6.14,3.0
24,6,162,24-6,27,7788618,6.08,5.03,7.1,6.14,3.0
24,6,163,24-6,27,7788618,6.08,5.03,7.1,6.14,3.0
24,6,164,24-6,27,7788618,6.08,5.03,7.1,6.14,3.0
24,6,165,24-6,27,7788618,6.08,5.03,7.1,6.14,3.0
24,6,166,24-6,27,7788618,6.08,5.03,7.1,6.14,3.0
24,6,167,24-6,27,7788618,6.08,5.03,7.1,6.14,3.0
24,6,168,24-6,27,7788618,6.08,5.03,7.1,6.14,3.0
24,7,185,24-7,18,9172970,8.96,7.0,7.09,8.0,5.0
24,7,186,24-7,18,9172970,8.96,7.0,7.09,8.0,5.0
24,7,187,24-7,18,9172970,8.96,7.0,7.09,8.0,5.0
24,7,188,24-7,18,9172970,8.96,7.0,7.09,8.0,5.0
24,7,189,24-7,18,9172970,8.96,7.0,7.09,8.0,5.0
24,7,190,24-7,18,9172970,8.96,7.0,7.09,8.0,5.0
24,7,191,24-7,18,9172970,8.96,7.0,7.09,8.0,5.0
24,7,192,24-7,18,9172970,8.96,7.0,7.09,8.0,5.0
24,7,193,24-7,18,9172970,8.96,7.0,7.09,8.0,5.0
24,7,194,24-7,18,9172970,8.96,7.0,7.09,8.0,5.0
24,7,195,24-7,18,9172970,8.96,7.0,7.09,8.0,5.0
24,8,206,24-8,30,10188472,1.0,8.03,3.06,7.99,5.0
24,8,207,24-8,30,10188472,1.0,8.03,3.06,7.99,5.0
24,8,208,24-8,30,10188472,1.0,8.03,3.06,7.99,5.0
24,8,209,24-8,30,10188472,1.0,8.03,3.06,7.99,5.0
24,8,210,24-8,30,10188472,1.0,8.03,3.06,7.99,5.0
24,8,211,24-8,30,10188472,1.0,8.03,3.06,7.99,5.0
24,8,212,24-8,30,10188472,1.0,8.03,3.06,7.99,5.0
24,8,213,24-8,30,10188472,1.0,8.03,3.06,7.99,5.0
24,8,214,24-8,30,10188472,1.0,8.03,3.06,7.99,5.0
24,8,215,24-8,30,10188472,1.0,8.03,3.06,7.99,5.0
24,8,216,24-8,30,10188472,1.0,8.03,3.06,7.99,5.0
24,9,227,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,9,228,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,9,229,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,9,230,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,9,231,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,9,232,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,9,233,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,9,234,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,9,235,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,9,236,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,9,237,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,9,238,24-9,6,11243454,5.96,5.99,5.01,4.04,2.0
24,10,246,24-10,26,12168300,4.05,6.99,4.06,7.08,3.0
24,10,247,24-10,26,12168300,4.05,6.99,4.06,7.08,3.0
24,10,248,24-10,26,12168300,4.05,6.99,4.06,7.08,3.0
24,10,249,24-10,26,12168300,4.05,6.99,4.06,7.08,3.0
24,10,250,24-10,26,12168300,4.05,6.99,4.06,7.08,3.0
24,10,251,24-10,26,12168300,4.05,6.99,4.06,7.08,3.0
24,10,252,24-10,26,12168300,4.05,6.99,4.06,7.08,3.0
24,10,253,24-10,26,12168300,4.05,6.99,4.06,7.08,3.0
24,10,254,24-10,26,12168300,4.05,6.99,4.06,7.08,3.0
24,10,255,24-10,26,12168300,4.05,6.99,4.06,7.08,3.0
24,10,256,24-10,26,12168300,4.05,6.99,4.06,7.08,3.0
24,11,266,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,11,267,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,11,268,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,11,269,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,11,270,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,11,271,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,11,272,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,11,273,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,11,274,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,11,275,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,11,276,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,11,277,24-11,21,13218999,1.96,8.05,8.0,5.94,2.0
24,12,287,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,12,288,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,12,289,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,12,290,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,12,291,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,12,292,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,12,293,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,12,294,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,12,295,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,12,296,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,12,297,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,12,298,24-12,2,14268406,6.04,6.09,6.97,6.01,1.0
24,13,307,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,13,308,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,13,309,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,13,310,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,13,311,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,13,312,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,13,313,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,13,314,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,13,315,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,13,316,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,13,317,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,13,318,24-13,31,15252308,2.94,7.97,2.99,7.03,1.0
24,14,325,24-14,16,16176827,4.0,4.06,5.03,6.01,2.0
24,14,326,24-14,16,16176827,4.0,4.06,5.03,6.01,2.0
24,14,327,24-14,16,16176827,4.0,4.06,5.03,6.01,2.0
24,14,329,24-14,16,16176827,4.0,4.06,5.03,6.01,2.0
24,14,330,24-14,16,16176827,4.0,4.06,5.03,6.01,2.0
